Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Dependents_numeric,Credit_History_Status,TotalIncome,LoanAmount_Actual,Loan_to_Income_Ratio,LoanIncomeRatio,Has_Coapplicant
LP001896,Male,Yes,2,Graduate,No,3900.0,0.0,90.0,360.0,1.0,Semiurban,2.0,Has Credit History,3900.0,90000.0,23.076923076923077,18.36734693877551,0
LP001900,Male,Yes,1,Graduate,No,2750.0,1842.0,115.0,360.0,1.0,Semiurban,1.0,Has Credit History,4592.0,115000.0,25.04355400696864,20.565092989985697,1
LP001903,Male,Yes,0,Graduate,No,3993.0,3274.0,207.0,360.0,1.0,Semiurban,0.0,Has Credit History,7267.0,207000.0,28.48493188385854,25.039312930930205,1
LP001904,Male,Yes,0,Graduate,No,3103.0,1300.0,80.0,360.0,1.0,Urban,0.0,Has Credit History,4403.0,80000.0,18.169429934135817,14.806588932074774,1
LP001907,Male,Yes,0,Graduate,No,14583.0,0.0,436.0,360.0,1.0,Semiurban,0.0,Has Credit History,14583.0,436000.0,29.89782623602825,27.97920811140345,0
LP001908,Female,Yes,0,Not Graduate,No,4100.0,0.0,124.0,360.0,,Rural,0.0,Unknown/Not on File,4100.0,124000.0,30.24390243902439,24.31372549019608,0
LP001910,Male,No,1,Not Graduate,Yes,4053.0,2426.0,158.0,360.0,0.0,Urban,1.0,No Credit History,6479.0,158000.0,24.386479394968358,21.12581895975398,1
LP001914,Male,Yes,0,Graduate,No,3927.0,800.0,112.0,360.0,1.0,Semiurban,0.0,Has Credit History,4727.0,112000.0,23.6936746350751,19.556486816832546,1
LP001915,Male,Yes,2,Graduate,No,2301.0,985.7999878,78.0,180.0,1.0,Urban,2.0,Has Credit History,3286.7999878,78000.0,23.731288879615956,18.195390552856153,1
LP001917,Female,No,0,Graduate,No,1811.0,1666.0,54.0,360.0,1.0,Urban,0.0,Has Credit History,3477.0,54000.0,15.530629853321829,12.061648425284789,1
LP001922,Male,Yes,0,Graduate,No,20667.0,0.0,126.0,360.0,1.0,Rural,0.0,Has Credit History,20667.0,126000.0,6.096675860066773,5.815295149305395,0
LP001924,Male,No,0,Graduate,No,3158.0,3053.0,89.0,360.0,1.0,Rural,0.0,Has Credit History,6211.0,89000.0,14.329415553051039,12.342254888364998,1
LP001925,Female,No,0,Graduate,Yes,2600.0,1717.0,99.0,300.0,1.0,Semiurban,0.0,Has Credit History,4317.0,99000.0,22.932592077831828,18.61952228700395,1
LP001926,Male,Yes,0,Graduate,No,3704.0,2000.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,5704.0,120000.0,21.037868162692845,17.899761336515514,1
LP001931,Female,No,0,Graduate,No,4124.0,0.0,115.0,360.0,1.0,Semiurban,0.0,Has Credit History,4124.0,115000.0,27.885548011639184,22.443403590944577,0
LP001935,Male,No,0,Graduate,No,9508.0,0.0,187.0,360.0,1.0,Rural,0.0,Has Credit History,9508.0,187000.0,19.667648296171645,17.795964979063573,0
LP001936,Male,Yes,0,Graduate,No,3075.0,2416.0,139.0,360.0,1.0,Rural,0.0,Has Credit History,5491.0,139000.0,25.314150427973047,21.414265906639965,1
LP001938,Male,Yes,2,Graduate,No,4400.0,0.0,127.0,360.0,0.0,Semiurban,2.0,No Credit History,4400.0,127000.0,28.863636363636363,23.518518518518515,0
LP001940,Male,Yes,2,Graduate,No,3153.0,1560.0,134.0,360.0,1.0,Urban,2.0,Has Credit History,4713.0,134000.0,28.431996605134735,23.45527743742342,1
LP001945,Female,No,0,Graduate,No,5417.0,0.0,143.0,480.0,0.0,Urban,,No Credit History,5417.0,143000.0,26.398375484585564,22.284556646407978,0
LP001947,Male,Yes,0,Graduate,No,2383.0,3334.0,172.0,360.0,1.0,Semiurban,0.0,Has Credit History,5717.0,172000.0,30.085709288088157,25.606669644186393,1
LP001949,Male,Yes,3+,Graduate,No,4416.0,1250.0,110.0,360.0,1.0,Urban,3.0,Has Credit History,5666.0,110000.0,19.41404871161313,16.5016501650165,1
LP001953,Male,Yes,1,Graduate,No,6875.0,0.0,200.0,360.0,1.0,Semiurban,1.0,Has Credit History,6875.0,200000.0,29.09090909090909,25.396825396825395,0
LP001954,Female,Yes,1,Graduate,No,4666.0,0.0,135.0,360.0,1.0,Urban,1.0,Has Credit History,4666.0,135000.0,28.932704672096015,23.826332509707022,0
LP001955,Female,No,0,Graduate,No,5000.0,2541.0,151.0,480.0,1.0,Rural,0.0,Has Credit History,7541.0,151000.0,20.023869513327146,17.679428638332748,1
LP001963,Male,Yes,1,Graduate,No,2014.0,2925.0,113.0,360.0,1.0,Urban,1.0,Has Credit History,4939.0,113000.0,22.87912532901397,19.026772183869337,1
LP001964,Male,Yes,0,Not Graduate,No,1800.0,2934.0,93.0,360.0,0.0,Urban,0.0,No Credit History,4734.0,93000.0,19.64512040557668,16.219044297174747,1
LP001972,Male,Yes,0,Not Graduate,No,2875.0,1750.0,105.0,360.0,1.0,Semiurban,,Has Credit History,4625.0,105000.0,22.7027027027027,18.666666666666668,1
LP001974,Female,No,0,Graduate,No,5000.0,0.0,132.0,360.0,1.0,Rural,0.0,Has Credit History,5000.0,132000.0,26.4,22.0,0
LP001977,Male,Yes,1,Graduate,No,1625.0,1803.0,96.0,360.0,1.0,Urban,1.0,Has Credit History,3428.0,96000.0,28.004667444574096,21.680216802168022,1
LP001978,Male,No,0,Graduate,No,4000.0,2500.0,140.0,360.0,1.0,Rural,0.0,Has Credit History,6500.0,140000.0,21.53846153846154,18.666666666666668,1
LP001990,Male,No,0,Not Graduate,No,2000.0,0.0,126.0,360.0,1.0,Urban,0.0,Has Credit History,2000.0,126000.0,63.0,42.0,0
LP001993,Female,No,0,Graduate,No,3762.0,1666.0,135.0,360.0,1.0,Rural,0.0,Has Credit History,5428.0,135000.0,24.871039056742816,21.001866832607345,1
LP001994,Female,No,0,Graduate,No,2400.0,1863.0,104.0,360.0,0.0,Urban,0.0,No Credit History,4263.0,104000.0,24.39596528266479,19.760592817784534,1
LP001996,Male,No,0,Graduate,No,20233.0,0.0,480.0,360.0,1.0,Rural,0.0,Has Credit History,20233.0,480000.0,23.72361982899224,22.606320350397965,0
LP001998,Male,Yes,2,Not Graduate,No,7667.0,0.0,185.0,360.0,,Rural,2.0,Unknown/Not on File,7667.0,185000.0,24.129385678883526,21.345332871812623,0
LP002002,Female,No,0,Graduate,No,2917.0,0.0,84.0,360.0,1.0,Semiurban,0.0,Has Credit History,2917.0,84000.0,28.79670894754885,21.444983405667603,0
LP002004,Male,No,0,Not Graduate,No,2927.0,2405.0,111.0,360.0,1.0,Semiurban,0.0,Has Credit History,5332.0,111000.0,20.817704426106527,17.530006317119394,1
LP002006,Female,No,0,Graduate,No,2507.0,0.0,56.0,360.0,1.0,Rural,0.0,Has Credit History,2507.0,56000.0,22.337455125648184,15.968063872255488,0
LP002008,Male,Yes,2,Graduate,Yes,5746.0,0.0,144.0,84.0,,Rural,2.0,Unknown/Not on File,5746.0,144000.0,25.06091193873999,21.34598280462496,0
LP002024,Male,Yes,0,Graduate,No,2473.0,1843.0,159.0,360.0,1.0,Rural,0.0,Has Credit History,4316.0,159000.0,36.83966635773864,29.909706546275395,1
LP002031,Male,Yes,1,Not Graduate,No,3399.0,1640.0,111.0,180.0,1.0,Urban,1.0,Has Credit History,5039.0,111000.0,22.02818019448303,18.38052657724789,1
LP002035,Male,Yes,2,Graduate,No,3717.0,0.0,120.0,360.0,1.0,Semiurban,2.0,Has Credit History,3717.0,120000.0,32.28410008071025,25.439898240407036,0
LP002036,Male,Yes,0,Graduate,No,2058.0,2134.0,88.0,360.0,,Urban,0.0,Unknown/Not on File,4192.0,88000.0,20.99236641221374,16.949152542372882,1
LP002043,Female,No,1,Graduate,No,3541.0,0.0,112.0,360.0,,Semiurban,1.0,Unknown/Not on File,3541.0,112000.0,31.62948319683705,24.66417088746972,0
LP002050,Male,Yes,1,Graduate,Yes,10000.0,0.0,155.0,360.0,1.0,Rural,1.0,Has Credit History,10000.0,155000.0,15.5,14.090909090909092,0
LP002051,Male,Yes,0,Graduate,No,2400.0,2167.0,115.0,360.0,1.0,Semiurban,0.0,Has Credit History,4567.0,115000.0,25.180643748631486,20.65744566193641,1
LP002053,Male,Yes,3+,Graduate,No,4342.0,189.0,124.0,360.0,1.0,Semiurban,3.0,Has Credit History,4531.0,124000.0,27.367027146325313,22.419092388356535,1
LP002054,Male,Yes,2,Not Graduate,No,3601.0,1590.0,126.0,360.0,1.0,Rural,2.0,Has Credit History,5191.0,126000.0,24.272779811211713,20.352124051041834,1
LP002055,Female,No,0,Graduate,No,3166.0,2985.0,132.0,360.0,,Rural,0.0,Unknown/Not on File,6151.0,132000.0,21.459925215412127,18.458956789260245,1
LP002065,Male,Yes,3+,Graduate,No,15000.0,0.0,300.0,360.0,1.0,Rural,3.0,Has Credit History,15000.0,300000.0,20.0,18.75,0
LP002067,Male,Yes,1,Graduate,Yes,8666.0,4983.0,376.0,360.0,0.0,Rural,1.0,No Credit History,13649.0,376000.0,27.547805700051285,25.667281043074613,1
LP002068,Male,No,0,Graduate,No,4917.0,0.0,130.0,360.0,0.0,Rural,0.0,No Credit History,4917.0,130000.0,26.438885499288183,21.970593206016563,0
LP002082,Male,Yes,0,Graduate,Yes,5818.0,2160.0,184.0,360.0,1.0,Semiurban,0.0,Has Credit History,7978.0,184000.0,23.063424417147154,20.494542214301628,1
LP002086,Female,Yes,0,Graduate,No,4333.0,2451.0,110.0,360.0,1.0,Urban,0.0,Has Credit History,6784.0,110000.0,16.214622641509433,14.131551901336074,1
LP002087,Female,No,0,Graduate,No,2500.0,0.0,67.0,360.0,1.0,Urban,0.0,Has Credit History,2500.0,67000.0,26.8,19.142857142857142,0
LP002097,Male,No,1,Graduate,No,4384.0,1793.0,117.0,360.0,1.0,Urban,1.0,Has Credit History,6177.0,117000.0,18.94123360854784,16.302076076355025,1
LP002098,Male,No,0,Graduate,No,2935.0,0.0,98.0,360.0,1.0,Semiurban,0.0,Has Credit History,2935.0,98000.0,33.3901192504259,24.904701397712834,0
LP002100,Male,No,0,Graduate,No,2833.0,0.0,71.0,360.0,1.0,Urban,,Has Credit History,2833.0,71000.0,25.061771973173315,18.52334985650926,0
LP002101,Male,Yes,0,Graduate,No,63337.0,0.0,490.0,180.0,1.0,Urban,0.0,Has Credit History,63337.0,490000.0,7.7363942087563355,7.616146230007616,0
LP002103,Male,Yes,1,Graduate,Yes,9833.0,1833.0,182.0,180.0,1.0,Urban,1.0,Has Credit History,11666.0,182000.0,15.600891479513114,14.369177325122374,1
LP002106,Male,Yes,0,Graduate,Yes,5503.0,4490.0,70.0,360.0,1.0,Semiurban,,Has Credit History,9993.0,70000.0,7.004903432402682,6.367688529063949,1
LP002110,Male,Yes,1,Graduate,No,5250.0,688.0,160.0,360.0,1.0,Rural,1.0,Has Credit History,5938.0,160000.0,26.94509936005389,23.061400980109543,1
LP002112,Male,Yes,2,Graduate,Yes,2500.0,4600.0,176.0,360.0,1.0,Rural,2.0,Has Credit History,7100.0,176000.0,24.788732394366196,21.728395061728396,1
LP002113,Female,No,3+,Not Graduate,No,1830.0,0.0,126.0,360.0,0.0,Urban,3.0,No Credit History,1830.0,126000.0,68.85245901639344,44.522968197879855,0
LP002114,Female,No,0,Graduate,No,4160.0,0.0,71.0,360.0,1.0,Semiurban,0.0,Has Credit History,4160.0,71000.0,17.067307692307693,13.75968992248062,0
LP002115,Male,Yes,3+,Not Graduate,No,2647.0,1587.0,173.0,360.0,1.0,Rural,3.0,Has Credit History,4234.0,173000.0,40.859707132735004,33.05311425296141,1
LP002116,Female,No,0,Graduate,No,2378.0,0.0,46.0,360.0,1.0,Rural,0.0,Has Credit History,2378.0,46000.0,19.343986543313708,13.617525162818236,0
LP002119,Male,Yes,1,Not Graduate,No,4554.0,1229.0,158.0,360.0,1.0,Urban,1.0,Has Credit History,5783.0,158000.0,27.3214594501124,23.293527937490783,1
LP002126,Male,Yes,3+,Not Graduate,No,3173.0,0.0,74.0,360.0,1.0,Semiurban,3.0,Has Credit History,3173.0,74000.0,23.321777497636305,17.733045770428948,0
LP002128,Male,Yes,2,Graduate,No,2583.0,2330.0,125.0,360.0,1.0,Rural,2.0,Has Credit History,4913.0,125000.0,25.4427030327702,21.139861322509724,1
LP002129,Male,Yes,0,Graduate,No,2499.0,2458.0,160.0,360.0,1.0,Semiurban,0.0,Has Credit History,4957.0,160000.0,32.27758725035304,26.859157293939905,1
LP002130,Male,Yes,0,Not Graduate,No,3523.0,3230.0,152.0,360.0,0.0,Rural,,No Credit History,6753.0,152000.0,22.50851473419221,19.60531407197214,1
LP002131,Male,Yes,2,Not Graduate,No,3083.0,2168.0,126.0,360.0,1.0,Urban,2.0,Has Credit History,5251.0,126000.0,23.995429442011044,20.156774916013436,1
LP002137,Male,Yes,0,Graduate,No,6333.0,4583.0,259.0,360.0,,Semiurban,0.0,Unknown/Not on File,10916.0,259000.0,23.72663979479663,21.735481705270224,1
LP002138,Male,Yes,0,Graduate,No,2625.0,6250.0,187.0,360.0,1.0,Rural,0.0,Has Credit History,8875.0,187000.0,21.070422535211268,18.936708860759495,1
LP002139,Male,Yes,0,Graduate,No,9083.0,0.0,228.0,360.0,1.0,Semiurban,0.0,Has Credit History,9083.0,228000.0,25.101838599581637,22.61231776257066,0
LP002140,Male,No,0,Graduate,No,8750.0,4167.0,308.0,360.0,1.0,Rural,0.0,Has Credit History,12917.0,308000.0,23.84454594720136,22.131206438169144,1
LP002141,Male,Yes,3+,Graduate,No,2666.0,2083.0,95.0,360.0,1.0,Rural,3.0,Has Credit History,4749.0,95000.0,20.00421141292904,16.52461297616977,1
LP002142,Female,Yes,0,Graduate,Yes,5500.0,0.0,105.0,360.0,0.0,Rural,0.0,No Credit History,5500.0,105000.0,19.09090909090909,16.153846153846153,0
LP002143,Female,Yes,0,Graduate,No,2423.0,505.0,130.0,360.0,1.0,Semiurban,0.0,Has Credit History,2928.0,130000.0,44.39890710382514,33.09572301425662,1
LP002144,Female,No,0,Graduate,No,3813.0,0.0,116.0,180.0,1.0,Urban,,Has Credit History,3813.0,116000.0,30.42223970626803,24.101392063162265,0
LP002149,Male,Yes,2,Graduate,No,8333.0,3167.0,165.0,360.0,1.0,Rural,2.0,Has Credit History,11500.0,165000.0,14.347826086956522,13.2,1
LP002151,Male,Yes,1,Graduate,No,3875.0,0.0,67.0,360.0,1.0,Urban,1.0,Has Credit History,3875.0,67000.0,17.29032258064516,13.743589743589743,0
LP002158,Male,Yes,0,Not Graduate,No,3000.0,1666.0,100.0,480.0,0.0,Urban,0.0,No Credit History,4666.0,100000.0,21.43163309044149,17.64913519237557,1
LP002160,Male,Yes,3+,Graduate,No,5167.0,3167.0,200.0,360.0,1.0,Semiurban,3.0,Has Credit History,8334.0,200000.0,23.99808015358771,21.427040925648168,1
LP002161,Female,No,1,Graduate,No,4723.0,0.0,81.0,360.0,1.0,Semiurban,1.0,Has Credit History,4723.0,81000.0,17.150116451408003,14.153416040538179,0
LP002170,Male,Yes,2,Graduate,No,5000.0,3667.0,236.0,360.0,1.0,Semiurban,2.0,Has Credit History,8667.0,236000.0,27.229721933771778,24.412951277542152,1
LP002175,Male,Yes,0,Graduate,No,4750.0,2333.0,130.0,360.0,1.0,Urban,0.0,Has Credit History,7083.0,130000.0,18.353804884935762,16.083137448966966,1
LP002178,Male,Yes,0,Graduate,No,3013.0,3033.0,95.0,300.0,,Urban,0.0,Unknown/Not on File,6046.0,95000.0,15.7128680119087,13.482827135963667,1
LP002180,Male,No,0,Graduate,Yes,6822.0,0.0,141.0,360.0,1.0,Rural,0.0,Has Credit History,6822.0,141000.0,20.668425681618295,18.026080286371773,0
LP002181,Male,No,0,Not Graduate,No,6216.0,0.0,133.0,360.0,1.0,Rural,0.0,Has Credit History,6216.0,133000.0,21.396396396396398,18.431263858093125,0
LP002187,Male,No,0,Graduate,No,2500.0,0.0,96.0,480.0,1.0,Semiurban,0.0,Has Credit History,2500.0,96000.0,38.4,27.428571428571427,0
LP002188,Male,No,0,Graduate,No,5124.0,0.0,124.0,360.0,0.0,Rural,0.0,No Credit History,5124.0,124000.0,24.19984387197502,20.248203788373612,0
LP002190,Male,Yes,1,Graduate,No,6325.0,0.0,175.0,360.0,1.0,Semiurban,1.0,Has Credit History,6325.0,175000.0,27.66798418972332,23.890784982935152,0
LP002191,Male,Yes,0,Graduate,No,19730.0,5266.0,570.0,360.0,1.0,Rural,0.0,Has Credit History,24996.0,570000.0,22.803648583773402,21.92645022311125,1
LP002194,Female,No,0,Graduate,Yes,15759.0,0.0,55.0,360.0,1.0,Semiurban,0.0,Has Credit History,15759.0,55000.0,3.490069166825306,3.281818724267558,0
LP002197,Male,Yes,2,Graduate,No,5185.0,0.0,155.0,360.0,1.0,Semiurban,2.0,Has Credit History,5185.0,155000.0,29.893924783027966,25.060630557801133,0
LP002201,Male,Yes,2,Graduate,Yes,9323.0,7873.0,380.0,300.0,1.0,Rural,2.0,Has Credit History,17196.0,380000.0,22.09816236334031,20.88371070564959,1
LP002205,Male,No,1,Graduate,No,3062.0,1987.0,111.0,180.0,0.0,Urban,1.0,No Credit History,5049.0,111000.0,21.984551396316103,18.350140519094065,1
LP002209,Female,No,0,Graduate,No,2764.0,1459.0,110.0,360.0,1.0,Urban,0.0,Has Credit History,4223.0,110000.0,26.04783329386692,21.060693088263452,1
LP002211,Male,Yes,0,Graduate,No,4817.0,923.0,120.0,180.0,1.0,Urban,0.0,Has Credit History,5740.0,120000.0,20.905923344947734,17.80415430267062,1
LP002219,Male,Yes,3+,Graduate,No,8750.0,4996.0,130.0,360.0,1.0,Rural,3.0,Has Credit History,13746.0,130000.0,9.457296668121636,8.8159500881595,1
LP002223,Male,Yes,0,Graduate,No,4310.0,0.0,130.0,360.0,,Semiurban,0.0,Unknown/Not on File,4310.0,130000.0,30.162412993039442,24.48210922787194,0
LP002224,Male,No,0,Graduate,No,3069.0,0.0,71.0,480.0,1.0,Urban,0.0,Has Credit History,3069.0,71000.0,23.134571521668295,17.449004669451956,0
LP002225,Male,Yes,2,Graduate,No,5391.0,0.0,130.0,360.0,1.0,Urban,2.0,Has Credit History,5391.0,130000.0,24.114264514932295,20.341104678454077,0
LP002226,Male,Yes,0,Graduate,No,3333.0,2500.0,128.0,360.0,1.0,Semiurban,0.0,Has Credit History,5833.0,128000.0,21.944111092062403,18.73262110346846,1
LP002229,Male,No,0,Graduate,No,5941.0,4232.0,296.0,360.0,1.0,Semiurban,0.0,Has Credit History,10173.0,296000.0,29.096628329892855,26.492437125212565,1
LP002231,Female,No,0,Graduate,No,6000.0,0.0,156.0,360.0,1.0,Urban,0.0,Has Credit History,6000.0,156000.0,26.0,22.285714285714285,0
LP002234,Male,No,0,Graduate,Yes,7167.0,0.0,128.0,360.0,1.0,Urban,0.0,Has Credit History,7167.0,128000.0,17.859634435607646,15.672829680421207,0
LP002236,Male,Yes,2,Graduate,No,4566.0,0.0,100.0,360.0,1.0,Urban,2.0,Has Credit History,4566.0,100000.0,21.901007446342533,17.966223499820337,0
LP002237,Male,No,1,Graduate,No,3667.0,0.0,113.0,180.0,1.0,Urban,1.0,Has Credit History,3667.0,113000.0,30.815380419961823,24.21255624598243,0
LP002239,Male,No,0,Not Graduate,No,2346.0,1600.0,132.0,360.0,1.0,Semiurban,0.0,Has Credit History,3946.0,132000.0,33.45159655347187,26.688232915487262,1
LP002243,Male,Yes,0,Not Graduate,No,3010.0,3136.0,126.0,360.0,0.0,Urban,0.0,No Credit History,6146.0,126000.0,20.50113895216401,17.632241813602015,1
LP002244,Male,Yes,0,Graduate,No,2333.0,2417.0,136.0,360.0,1.0,Urban,0.0,Has Credit History,4750.0,136000.0,28.63157894736842,23.652173913043477,1
LP002250,Male,Yes,0,Graduate,No,5488.0,0.0,125.0,360.0,1.0,Rural,0.0,Has Credit History,5488.0,125000.0,22.776967930029155,19.266337854500616,0
LP002255,Male,No,3+,Graduate,No,9167.0,0.0,185.0,360.0,1.0,Rural,3.0,Has Credit History,9167.0,185000.0,20.18108432420639,18.196124717222386,0
LP002262,Male,Yes,3+,Graduate,No,9504.0,0.0,275.0,360.0,1.0,Rural,3.0,Has Credit History,9504.0,275000.0,28.935185185185187,26.180502665651183,0
LP002263,Male,Yes,0,Graduate,No,2583.0,2115.0,120.0,360.0,,Urban,0.0,Unknown/Not on File,4698.0,120000.0,25.54278416347382,21.060021060021057,1
LP002265,Male,Yes,2,Not Graduate,No,1993.0,1625.0,113.0,180.0,1.0,Semiurban,2.0,Has Credit History,3618.0,113000.0,31.232725262576007,24.469467301862277,1
LP002266,Male,Yes,2,Graduate,No,3100.0,1400.0,113.0,360.0,1.0,Urban,2.0,Has Credit History,4500.0,113000.0,25.11111111111111,20.545454545454547,1
LP002272,Male,Yes,2,Graduate,No,3276.0,484.0,135.0,360.0,,Semiurban,2.0,Unknown/Not on File,3760.0,135000.0,35.90425531914894,28.36134453781513,1
LP002277,Female,No,0,Graduate,No,3180.0,0.0,71.0,360.0,0.0,Urban,0.0,No Credit History,3180.0,71000.0,22.32704402515723,16.985645933014354,0
LP002281,Male,Yes,0,Graduate,No,3033.0,1459.0,95.0,360.0,1.0,Urban,0.0,Has Credit History,4492.0,95000.0,21.148708815672308,17.297887836853604,1
LP002284,Male,No,0,Not Graduate,No,3902.0,1666.0,109.0,360.0,1.0,Rural,0.0,Has Credit History,5568.0,109000.0,19.576149425287355,16.59561510353228,1
LP002287,Female,No,0,Graduate,No,1500.0,1800.0,103.0,360.0,0.0,Semiurban,0.0,No Credit History,3300.0,103000.0,31.21212121212121,23.953488372093023,1
LP002288,Male,Yes,2,Not Graduate,No,2889.0,0.0,45.0,180.0,0.0,Urban,2.0,No Credit History,2889.0,45000.0,15.576323987538942,11.571097968629468,0
LP002296,Male,No,0,Not Graduate,No,2755.0,0.0,65.0,300.0,1.0,Rural,0.0,Has Credit History,2755.0,65000.0,23.593466424682397,17.310252996005328,0
LP002297,Male,No,0,Graduate,No,2500.0,20000.0,103.0,360.0,1.0,Semiurban,0.0,Has Credit History,22500.0,103000.0,4.5777777777777775,4.382978723404255,1
LP002300,Female,No,0,Not Graduate,No,1963.0,0.0,53.0,360.0,1.0,Semiurban,0.0,Has Credit History,1963.0,53000.0,26.999490575649517,17.887276409044887,0
LP002301,Female,No,0,Graduate,Yes,7441.0,0.0,194.0,360.0,1.0,Rural,0.0,Has Credit History,7441.0,194000.0,26.071764547775835,22.98305887927971,0
LP002305,Female,No,0,Graduate,No,4547.0,0.0,115.0,360.0,1.0,Semiurban,0.0,Has Credit History,4547.0,115000.0,25.29140092368595,20.73192716783847,0
LP002308,Male,Yes,0,Not Graduate,No,2167.0,2400.0,115.0,360.0,1.0,Urban,0.0,Has Credit History,4567.0,115000.0,25.180643748631486,20.65744566193641,1
LP002314,Female,No,0,Not Graduate,No,2213.0,0.0,66.0,360.0,1.0,Rural,0.0,Has Credit History,2213.0,66000.0,29.8237686398554,20.541549953314657,0
LP002315,Male,Yes,1,Graduate,No,8300.0,0.0,152.0,300.0,0.0,Semiurban,1.0,No Credit History,8300.0,152000.0,18.313253012048193,16.344086021505376,0
LP002317,Male,Yes,3+,Graduate,No,81000.0,0.0,360.0,360.0,0.0,Rural,3.0,No Credit History,81000.0,360000.0,4.444444444444445,4.390243902439025,0
LP002318,Female,No,1,Not Graduate,Yes,3867.0,0.0,62.0,360.0,1.0,Semiurban,1.0,Has Credit History,3867.0,62000.0,16.03310059477631,12.738853503184714,0
LP002319,Male,Yes,0,Graduate,No,6256.0,0.0,160.0,360.0,,Urban,0.0,Unknown/Not on File,6256.0,160000.0,25.575447570332482,22.05071664829107,0
LP002328,Male,Yes,0,Not Graduate,No,6096.0,0.0,218.0,360.0,0.0,Rural,0.0,No Credit History,6096.0,218000.0,35.76115485564304,30.72153325817362,0
LP002332,Male,Yes,0,Not Graduate,No,2253.0,2033.0,110.0,360.0,1.0,Rural,0.0,Has Credit History,4286.0,110000.0,25.664955669622024,20.809685962920923,1
LP002335,Female,Yes,0,Not Graduate,No,2149.0,3237.0,178.0,360.0,0.0,Semiurban,0.0,No Credit History,5386.0,178000.0,33.04864463423691,27.8734732226746,1
LP002337,Female,No,0,Graduate,No,2995.0,0.0,60.0,360.0,1.0,Urban,0.0,Has Credit History,2995.0,60000.0,20.03338898163606,15.018773466833542,0
LP002341,Female,No,1,Graduate,No,2600.0,0.0,160.0,360.0,1.0,Urban,1.0,Has Credit History,2600.0,160000.0,61.53846153846154,44.44444444444444,0
LP002342,Male,Yes,2,Graduate,Yes,1600.0,20000.0,239.0,360.0,1.0,Urban,2.0,Has Credit History,21600.0,239000.0,11.064814814814815,10.575221238938052,1
LP002345,Male,Yes,0,Graduate,No,1025.0,2773.0,112.0,360.0,1.0,Rural,0.0,Has Credit History,3798.0,112000.0,29.48920484465508,23.34305960817007,1
LP002347,Male,Yes,0,Graduate,No,3246.0,1417.0,138.0,360.0,1.0,Semiurban,0.0,Has Credit History,4663.0,138000.0,29.59468153549217,24.368709164753664,1
LP002348,Male,Yes,0,Graduate,No,5829.0,0.0,138.0,360.0,1.0,Rural,0.0,Has Credit History,5829.0,138000.0,23.674729799279465,20.207936740371945,0
LP002357,Female,No,0,Not Graduate,No,2720.0,0.0,80.0,360.0,0.0,Urban,0.0,No Credit History,2720.0,80000.0,29.41176470588235,21.50537634408602,0
LP002361,Male,Yes,0,Graduate,No,1820.0,1719.0,100.0,360.0,1.0,Urban,0.0,Has Credit History,3539.0,100000.0,28.256569652444192,22.031284423881914,1
LP002362,Male,Yes,1,Graduate,No,7250.0,1667.0,110.0,360.0,0.0,Urban,1.0,No Credit History,8917.0,110000.0,12.33598743972188,11.092064132298074,1
LP002364,Male,Yes,0,Graduate,No,14880.0,0.0,96.0,360.0,1.0,Semiurban,0.0,Has Credit History,14880.0,96000.0,6.451612903225806,6.045340050377834,0
LP002366,Male,Yes,0,Graduate,No,2666.0,4300.0,121.0,360.0,1.0,Rural,0.0,Has Credit History,6966.0,121000.0,17.37008326155613,15.18955561134823,1
LP002367,Female,No,1,Not Graduate,No,4606.0,0.0,81.0,360.0,1.0,Rural,1.0,Has Credit History,4606.0,81000.0,17.585757707338253,14.448804851944345,0
LP002368,Male,Yes,2,Graduate,No,5935.0,0.0,133.0,360.0,1.0,Semiurban,2.0,Has Credit History,5935.0,133000.0,22.40943555181129,19.178082191780824,0
LP002369,Male,Yes,0,Graduate,No,2920.0,16.12000084,87.0,360.0,1.0,Rural,0.0,Has Credit History,2936.12000084,87000.0,29.630941506174818,22.102984660384717,1
LP002370,Male,No,0,Not Graduate,No,2717.0,0.0,60.0,180.0,1.0,Urban,0.0,Has Credit History,2717.0,60000.0,22.08317997791682,16.142050040355123,0
LP002377,Female,No,1,Graduate,Yes,8624.0,0.0,150.0,360.0,1.0,Semiurban,1.0,Has Credit History,8624.0,150000.0,17.393320964749535,15.586034912718203,0
LP002379,Male,No,0,Graduate,No,6500.0,0.0,105.0,360.0,0.0,Rural,0.0,No Credit History,6500.0,105000.0,16.153846153846153,14.0,0
LP002386,Male,No,0,Graduate,No,12876.0,0.0,405.0,360.0,1.0,Semiurban,0.0,Has Credit History,12876.0,405000.0,31.453867660764214,29.18708561545114,0
LP002387,Male,Yes,0,Graduate,No,2425.0,2340.0,143.0,360.0,1.0,Semiurban,0.0,Has Credit History,4765.0,143000.0,30.010493179433368,24.804856895056375,1
LP002390,Male,No,0,Graduate,No,3750.0,0.0,100.0,360.0,1.0,Urban,0.0,Has Credit History,3750.0,100000.0,26.666666666666668,21.05263157894737,0
