Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Dependents_numeric,Credit_History_Status,TotalIncome,LoanAmount_Actual,Loan_to_Income_Ratio
LP002161,Female,No,1,Graduate,No,4723.0,0.0,81.0,360.0,1.0,Semiurban,1.0,Has Credit History,4723.0,81000.0,17.150116451408003
LP002170,Male,Yes,2,Graduate,No,5000.0,3667.0,236.0,360.0,1.0,Semiurban,2.0,Has Credit History,8667.0,236000.0,27.229721933771778
LP002175,Male,Yes,0,Graduate,No,4750.0,2333.0,130.0,360.0,1.0,Urban,0.0,Has Credit History,7083.0,130000.0,18.353804884935762
LP002178,Male,Yes,0,Graduate,No,3013.0,3033.0,95.0,300.0,,Urban,0.0,Unknown/Not on File,6046.0,95000.0,15.7128680119087
LP002180,Male,No,0,Graduate,Yes,6822.0,0.0,141.0,360.0,1.0,Rural,0.0,Has Credit History,6822.0,141000.0,20.668425681618295
LP002181,Male,No,0,Not Graduate,No,6216.0,0.0,133.0,360.0,1.0,Rural,0.0,Has Credit History,6216.0,133000.0,21.396396396396398
LP002187,Male,No,0,Graduate,No,2500.0,0.0,96.0,480.0,1.0,Semiurban,0.0,Has Credit History,2500.0,96000.0,38.4
LP002188,Male,No,0,Graduate,No,5124.0,0.0,124.0,360.0,0.0,Rural,0.0,No Credit History,5124.0,124000.0,24.19984387197502
LP002190,Male,Yes,1,Graduate,No,6325.0,0.0,175.0,360.0,1.0,Semiurban,1.0,Has Credit History,6325.0,175000.0,27.66798418972332
LP002191,Male,Yes,0,Graduate,No,19730.0,5266.0,570.0,360.0,1.0,Rural,0.0,Has Credit History,24996.0,570000.0,22.803648583773402
LP002194,Female,No,0,Graduate,Yes,15759.0,0.0,55.0,360.0,1.0,Semiurban,0.0,Has Credit History,15759.0,55000.0,3.490069166825306
LP002197,Male,Yes,2,Graduate,No,5185.0,0.0,155.0,360.0,1.0,Semiurban,2.0,Has Credit History,5185.0,155000.0,29.893924783027966
LP002201,Male,Yes,2,Graduate,Yes,9323.0,7873.0,380.0,300.0,1.0,Rural,2.0,Has Credit History,17196.0,380000.0,22.09816236334031
LP002205,Male,No,1,Graduate,No,3062.0,1987.0,111.0,180.0,0.0,Urban,1.0,No Credit History,5049.0,111000.0,21.984551396316103
LP002209,Female,No,0,Graduate,No,2764.0,1459.0,110.0,360.0,1.0,Urban,0.0,Has Credit History,4223.0,110000.0,26.04783329386692
LP002211,Male,Yes,0,Graduate,No,4817.0,923.0,120.0,180.0,1.0,Urban,0.0,Has Credit History,5740.0,120000.0,20.905923344947734
LP002219,Male,Yes,3+,Graduate,No,8750.0,4996.0,130.0,360.0,1.0,Rural,3.0,Has Credit History,13746.0,130000.0,9.457296668121636
LP002223,Male,Yes,0,Graduate,No,4310.0,0.0,130.0,360.0,,Semiurban,0.0,Unknown/Not on File,4310.0,130000.0,30.162412993039442
LP002224,Male,No,0,Graduate,No,3069.0,0.0,71.0,480.0,1.0,Urban,0.0,Has Credit History,3069.0,71000.0,23.134571521668295
LP002225,Male,Yes,2,Graduate,No,5391.0,0.0,130.0,360.0,1.0,Urban,2.0,Has Credit History,5391.0,130000.0,24.114264514932295
LP002226,Male,Yes,0,Graduate,No,3333.0,2500.0,128.0,360.0,1.0,Semiurban,0.0,Has Credit History,5833.0,128000.0,21.944111092062403
LP002229,Male,No,0,Graduate,No,5941.0,4232.0,296.0,360.0,1.0,Semiurban,0.0,Has Credit History,10173.0,296000.0,29.096628329892855
LP002231,Female,No,0,Graduate,No,6000.0,0.0,156.0,360.0,1.0,Urban,0.0,Has Credit History,6000.0,156000.0,26.0
LP002234,Male,No,0,Graduate,Yes,7167.0,0.0,128.0,360.0,1.0,Urban,0.0,Has Credit History,7167.0,128000.0,17.859634435607646
LP002236,Male,Yes,2,Graduate,No,4566.0,0.0,100.0,360.0,1.0,Urban,2.0,Has Credit History,4566.0,100000.0,21.901007446342533
LP002237,Male,No,1,Graduate,No,3667.0,0.0,113.0,180.0,1.0,Urban,1.0,Has Credit History,3667.0,113000.0,30.815380419961823
LP002239,Male,No,0,Not Graduate,No,2346.0,1600.0,132.0,360.0,1.0,Semiurban,0.0,Has Credit History,3946.0,132000.0,33.45159655347187
LP002243,Male,Yes,0,Not Graduate,No,3010.0,3136.0,126.0,360.0,0.0,Urban,0.0,No Credit History,6146.0,126000.0,20.50113895216401
LP002244,Male,Yes,0,Graduate,No,2333.0,2417.0,136.0,360.0,1.0,Urban,0.0,Has Credit History,4750.0,136000.0,28.63157894736842
LP002250,Male,Yes,0,Graduate,No,5488.0,0.0,125.0,360.0,1.0,Rural,0.0,Has Credit History,5488.0,125000.0,22.776967930029155
LP002255,Male,No,3+,Graduate,No,9167.0,0.0,185.0,360.0,1.0,Rural,3.0,Has Credit History,9167.0,185000.0,20.18108432420639
LP002262,Male,Yes,3+,Graduate,No,9504.0,0.0,275.0,360.0,1.0,Rural,3.0,Has Credit History,9504.0,275000.0,28.935185185185187
LP002263,Male,Yes,0,Graduate,No,2583.0,2115.0,120.0,360.0,,Urban,0.0,Unknown/Not on File,4698.0,120000.0,25.54278416347382
LP002265,Male,Yes,2,Not Graduate,No,1993.0,1625.0,113.0,180.0,1.0,Semiurban,2.0,Has Credit History,3618.0,113000.0,31.232725262576007
LP002266,Male,Yes,2,Graduate,No,3100.0,1400.0,113.0,360.0,1.0,Urban,2.0,Has Credit History,4500.0,113000.0,25.11111111111111
LP002272,Male,Yes,2,Graduate,No,3276.0,484.0,135.0,360.0,,Semiurban,2.0,Unknown/Not on File,3760.0,135000.0,35.90425531914894
LP002277,Female,No,0,Graduate,No,3180.0,0.0,71.0,360.0,0.0,Urban,0.0,No Credit History,3180.0,71000.0,22.32704402515723
LP002281,Male,Yes,0,Graduate,No,3033.0,1459.0,95.0,360.0,1.0,Urban,0.0,Has Credit History,4492.0,95000.0,21.148708815672308
LP002284,Male,No,0,Not Graduate,No,3902.0,1666.0,109.0,360.0,1.0,Rural,0.0,Has Credit History,5568.0,109000.0,19.576149425287355
LP002287,Female,No,0,Graduate,No,1500.0,1800.0,103.0,360.0,0.0,Semiurban,0.0,No Credit History,3300.0,103000.0,31.21212121212121
LP002288,Male,Yes,2,Not Graduate,No,2889.0,0.0,45.0,180.0,0.0,Urban,2.0,No Credit History,2889.0,45000.0,15.576323987538942
LP002296,Male,No,0,Not Graduate,No,2755.0,0.0,65.0,300.0,1.0,Rural,0.0,Has Credit History,2755.0,65000.0,23.593466424682397
LP002297,Male,No,0,Graduate,No,2500.0,20000.0,103.0,360.0,1.0,Semiurban,0.0,Has Credit History,22500.0,103000.0,4.5777777777777775
LP002300,Female,No,0,Not Graduate,No,1963.0,0.0,53.0,360.0,1.0,Semiurban,0.0,Has Credit History,1963.0,53000.0,26.999490575649517
LP002301,Female,No,0,Graduate,Yes,7441.0,0.0,194.0,360.0,1.0,Rural,0.0,Has Credit History,7441.0,194000.0,26.071764547775835
LP002305,Female,No,0,Graduate,No,4547.0,0.0,115.0,360.0,1.0,Semiurban,0.0,Has Credit History,4547.0,115000.0,25.29140092368595
LP002308,Male,Yes,0,Not Graduate,No,2167.0,2400.0,115.0,360.0,1.0,Urban,0.0,Has Credit History,4567.0,115000.0,25.180643748631486
LP002314,Female,No,0,Not Graduate,No,2213.0,0.0,66.0,360.0,1.0,Rural,0.0,Has Credit History,2213.0,66000.0,29.8237686398554
LP002315,Male,Yes,1,Graduate,No,8300.0,0.0,152.0,300.0,0.0,Semiurban,1.0,No Credit History,8300.0,152000.0,18.313253012048193
LP002317,Male,Yes,3+,Graduate,No,81000.0,0.0,360.0,360.0,0.0,Rural,3.0,No Credit History,81000.0,360000.0,4.444444444444445
LP002318,Female,No,1,Not Graduate,Yes,3867.0,0.0,62.0,360.0,1.0,Semiurban,1.0,Has Credit History,3867.0,62000.0,16.03310059477631
LP002319,Male,Yes,0,Graduate,No,6256.0,0.0,160.0,360.0,,Urban,0.0,Unknown/Not on File,6256.0,160000.0,25.575447570332482
LP002328,Male,Yes,0,Not Graduate,No,6096.0,0.0,218.0,360.0,0.0,Rural,0.0,No Credit History,6096.0,218000.0,35.76115485564304
LP002332,Male,Yes,0,Not Graduate,No,2253.0,2033.0,110.0,360.0,1.0,Rural,0.0,Has Credit History,4286.0,110000.0,25.664955669622024
LP002335,Female,Yes,0,Not Graduate,No,2149.0,3237.0,178.0,360.0,0.0,Semiurban,0.0,No Credit History,5386.0,178000.0,33.04864463423691
LP002337,Female,No,0,Graduate,No,2995.0,0.0,60.0,360.0,1.0,Urban,0.0,Has Credit History,2995.0,60000.0,20.03338898163606
LP002341,Female,No,1,Graduate,No,2600.0,0.0,160.0,360.0,1.0,Urban,1.0,Has Credit History,2600.0,160000.0,61.53846153846154
LP002342,Male,Yes,2,Graduate,Yes,1600.0,20000.0,239.0,360.0,1.0,Urban,2.0,Has Credit History,21600.0,239000.0,11.064814814814815
LP002345,Male,Yes,0,Graduate,No,1025.0,2773.0,112.0,360.0,1.0,Rural,0.0,Has Credit History,3798.0,112000.0,29.48920484465508
LP002347,Male,Yes,0,Graduate,No,3246.0,1417.0,138.0,360.0,1.0,Semiurban,0.0,Has Credit History,4663.0,138000.0,29.59468153549217
LP002348,Male,Yes,0,Graduate,No,5829.0,0.0,138.0,360.0,1.0,Rural,0.0,Has Credit History,5829.0,138000.0,23.674729799279465
LP002357,Female,No,0,Not Graduate,No,2720.0,0.0,80.0,360.0,0.0,Urban,0.0,No Credit History,2720.0,80000.0,29.41176470588235
LP002361,Male,Yes,0,Graduate,No,1820.0,1719.0,100.0,360.0,1.0,Urban,0.0,Has Credit History,3539.0,100000.0,28.256569652444192
LP002362,Male,Yes,1,Graduate,No,7250.0,1667.0,110.0,360.0,0.0,Urban,1.0,No Credit History,8917.0,110000.0,12.33598743972188
LP002364,Male,Yes,0,Graduate,No,14880.0,0.0,96.0,360.0,1.0,Semiurban,0.0,Has Credit History,14880.0,96000.0,6.451612903225806
LP002366,Male,Yes,0,Graduate,No,2666.0,4300.0,121.0,360.0,1.0,Rural,0.0,Has Credit History,6966.0,121000.0,17.37008326155613
LP002367,Female,No,1,Not Graduate,No,4606.0,0.0,81.0,360.0,1.0,Rural,1.0,Has Credit History,4606.0,81000.0,17.585757707338253
LP002368,Male,Yes,2,Graduate,No,5935.0,0.0,133.0,360.0,1.0,Semiurban,2.0,Has Credit History,5935.0,133000.0,22.40943555181129
LP002369,Male,Yes,0,Graduate,No,2920.0,16.12000084,87.0,360.0,1.0,Rural,0.0,Has Credit History,2936.12000084,87000.0,29.630941506174818
LP002370,Male,No,0,Not Graduate,No,2717.0,0.0,60.0,180.0,1.0,Urban,0.0,Has Credit History,2717.0,60000.0,22.08317997791682
LP002377,Female,No,1,Graduate,Yes,8624.0,0.0,150.0,360.0,1.0,Semiurban,1.0,Has Credit History,8624.0,150000.0,17.393320964749535
LP002379,Male,No,0,Graduate,No,6500.0,0.0,105.0,360.0,0.0,Rural,0.0,No Credit History,6500.0,105000.0,16.153846153846153
LP002386,Male,No,0,Graduate,No,12876.0,0.0,405.0,360.0,1.0,Semiurban,0.0,Has Credit History,12876.0,405000.0,31.453867660764214
LP002387,Male,Yes,0,Graduate,No,2425.0,2340.0,143.0,360.0,1.0,Semiurban,0.0,Has Credit History,4765.0,143000.0,30.010493179433368
LP002390,Male,No,0,Graduate,No,3750.0,0.0,100.0,360.0,1.0,Urban,0.0,Has Credit History,3750.0,100000.0,26.666666666666668
LP002393,Female,Yes,0,Graduate,No,10047.0,0.0,126.0,240.0,1.0,Semiurban,0.0,Has Credit History,10047.0,126000.0,12.541057031949835
LP002398,Male,No,0,Graduate,No,1926.0,1851.0,50.0,360.0,1.0,Semiurban,0.0,Has Credit History,3777.0,50000.0,13.238019592268996
LP002401,Male,Yes,0,Graduate,No,2213.0,1125.0,126.0,360.0,1.0,Urban,0.0,Has Credit History,3338.0,126000.0,37.74715398442181
LP002403,Male,No,0,Graduate,Yes,10416.0,0.0,187.0,360.0,0.0,Urban,0.0,No Credit History,10416.0,187000.0,17.953149001536097
LP002407,Female,Yes,0,Not Graduate,Yes,7142.0,0.0,138.0,360.0,1.0,Rural,0.0,Has Credit History,7142.0,138000.0,19.322318678241388
LP002408,Male,No,0,Graduate,No,3660.0,5064.0,187.0,360.0,1.0,Semiurban,0.0,Has Credit History,8724.0,187000.0,21.435121503897296
LP002409,Male,Yes,0,Graduate,No,7901.0,1833.0,180.0,360.0,1.0,Rural,0.0,Has Credit History,9734.0,180000.0,18.491884117526197
LP002418,Male,No,3+,Not Graduate,No,4707.0,1993.0,148.0,360.0,1.0,Semiurban,3.0,Has Credit History,6700.0,148000.0,22.08955223880597
LP002422,Male,No,1,Graduate,No,37719.0,0.0,152.0,360.0,1.0,Semiurban,1.0,Has Credit History,37719.0,152000.0,4.029799305389856
LP002424,Male,Yes,0,Graduate,No,7333.0,8333.0,175.0,300.0,,Rural,0.0,Unknown/Not on File,15666.0,175000.0,11.170688114387847
LP002429,Male,Yes,1,Graduate,Yes,3466.0,1210.0,130.0,360.0,1.0,Rural,1.0,Has Credit History,4676.0,130000.0,27.80153977758768
LP002434,Male,Yes,2,Not Graduate,No,4652.0,0.0,110.0,360.0,1.0,Rural,2.0,Has Credit History,4652.0,110000.0,23.6457437661221
LP002435,Male,Yes,0,Graduate,No,3539.0,1376.0,55.0,360.0,1.0,Rural,0.0,Has Credit History,4915.0,55000.0,11.190233977619531
LP002443,Male,Yes,2,Graduate,No,3340.0,1710.0,150.0,360.0,0.0,Rural,2.0,No Credit History,5050.0,150000.0,29.702970297029704
LP002444,Male,No,1,Not Graduate,Yes,2769.0,1542.0,190.0,360.0,,Semiurban,1.0,Unknown/Not on File,4311.0,190000.0,44.07330085826954
LP002446,Male,Yes,2,Not Graduate,No,2309.0,1255.0,125.0,360.0,0.0,Rural,2.0,No Credit History,3564.0,125000.0,35.072951739618404
LP002447,Male,Yes,2,Not Graduate,No,1958.0,1456.0,60.0,300.0,,Urban,2.0,Unknown/Not on File,3414.0,60000.0,17.57469244288225
LP002448,Male,Yes,0,Graduate,No,3948.0,1733.0,149.0,360.0,0.0,Rural,0.0,No Credit History,5681.0,149000.0,26.22777679985918
LP002449,Male,Yes,0,Graduate,No,2483.0,2466.0,90.0,180.0,0.0,Rural,0.0,No Credit History,4949.0,90000.0,18.185492018589613
LP002453,Male,No,0,Graduate,Yes,7085.0,0.0,84.0,360.0,1.0,Semiurban,0.0,Has Credit History,7085.0,84000.0,11.856033874382499
LP002455,Male,Yes,2,Graduate,No,3859.0,0.0,96.0,360.0,1.0,Semiurban,2.0,Has Credit History,3859.0,96000.0,24.876911116869657
LP002459,Male,Yes,0,Graduate,No,4301.0,0.0,118.0,360.0,1.0,Urban,0.0,Has Credit History,4301.0,118000.0,27.435480120902117
LP002467,Male,Yes,0,Graduate,No,3708.0,2569.0,173.0,360.0,1.0,Urban,0.0,Has Credit History,6277.0,173000.0,27.560936753226063
LP002472,Male,No,2,Graduate,No,4354.0,0.0,136.0,360.0,1.0,Rural,2.0,Has Credit History,4354.0,136000.0,31.23564538355535
LP002473,Male,Yes,0,Graduate,No,8334.0,0.0,160.0,360.0,1.0,Semiurban,0.0,Has Credit History,8334.0,160000.0,19.19846412287017
LP002478,Male,Yes,0,Graduate,Yes,2083.0,4083.0,160.0,360.0,,Semiurban,0.0,Unknown/Not on File,6166.0,160000.0,25.948751216347713
LP002484,Male,Yes,3+,Graduate,No,7740.0,0.0,128.0,180.0,1.0,Urban,3.0,Has Credit History,7740.0,128000.0,16.537467700258397
LP002487,Male,Yes,0,Graduate,No,3015.0,2188.0,153.0,360.0,1.0,Rural,0.0,Has Credit History,5203.0,153000.0,29.40611185854315
LP002489,Female,No,1,Not Graduate,No,5191.0,0.0,132.0,360.0,1.0,Semiurban,1.0,Has Credit History,5191.0,132000.0,25.42862646888846
LP002493,Male,No,0,Graduate,No,4166.0,0.0,98.0,360.0,0.0,Semiurban,0.0,No Credit History,4166.0,98000.0,23.523763802208354
LP002494,Male,No,0,Graduate,No,6000.0,0.0,140.0,360.0,1.0,Rural,0.0,Has Credit History,6000.0,140000.0,23.333333333333332
LP002500,Male,Yes,3+,Not Graduate,No,2947.0,1664.0,70.0,180.0,0.0,Urban,3.0,No Credit History,4611.0,70000.0,15.181088700932552
LP002501,Male,Yes,0,Graduate,No,16692.0,0.0,110.0,360.0,1.0,Semiurban,0.0,Has Credit History,16692.0,110000.0,6.589983225497244
LP002502,Female,Yes,2,Not Graduate,No,210.0,2917.0,98.0,360.0,1.0,Semiurban,2.0,Has Credit History,3127.0,98000.0,31.33994243684042
LP002505,Male,Yes,0,Graduate,No,4333.0,2451.0,110.0,360.0,1.0,Urban,0.0,Has Credit History,6784.0,110000.0,16.214622641509433
LP002515,Male,Yes,1,Graduate,Yes,3450.0,2079.0,162.0,360.0,1.0,Semiurban,1.0,Has Credit History,5529.0,162000.0,29.30005425935974
LP002517,Male,Yes,1,Not Graduate,No,2653.0,1500.0,113.0,180.0,0.0,Rural,1.0,No Credit History,4153.0,113000.0,27.209246327955693
LP002519,Male,Yes,3+,Graduate,No,4691.0,0.0,100.0,360.0,1.0,Semiurban,3.0,Has Credit History,4691.0,100000.0,21.317416329140908
LP002522,Female,No,0,Graduate,Yes,2500.0,0.0,93.0,360.0,,Urban,0.0,Unknown/Not on File,2500.0,93000.0,37.2
LP002524,Male,No,2,Graduate,No,5532.0,4648.0,162.0,360.0,1.0,Rural,2.0,Has Credit History,10180.0,162000.0,15.913555992141454
LP002527,Male,Yes,2,Graduate,Yes,16525.0,1014.0,150.0,360.0,1.0,Rural,2.0,Has Credit History,17539.0,150000.0,8.552369006214722
LP002529,Male,Yes,2,Graduate,No,6700.0,1750.0,230.0,300.0,1.0,Semiurban,2.0,Has Credit History,8450.0,230000.0,27.218934911242602
LP002530,Male,Yes,2,Graduate,No,2873.0,1872.0,132.0,360.0,0.0,Semiurban,2.0,No Credit History,4745.0,132000.0,27.818756585879875
LP002531,Male,Yes,1,Graduate,Yes,16667.0,2250.0,86.0,360.0,1.0,Semiurban,1.0,Has Credit History,18917.0,86000.0,4.546175397790347
LP002533,Male,Yes,2,Graduate,No,2947.0,1603.0,126.0,360.0,1.0,Urban,2.0,Has Credit History,4550.0,126000.0,27.692307692307693
LP002534,Female,No,0,Not Graduate,No,4350.0,0.0,154.0,360.0,1.0,Rural,0.0,Has Credit History,4350.0,154000.0,35.40229885057471
LP002536,Male,Yes,3+,Not Graduate,No,3095.0,0.0,113.0,360.0,1.0,Rural,3.0,Has Credit History,3095.0,113000.0,36.51050080775444
LP002537,Male,Yes,0,Graduate,No,2083.0,3150.0,128.0,360.0,1.0,Semiurban,0.0,Has Credit History,5233.0,128000.0,24.460156697878844
LP002541,Male,Yes,0,Graduate,No,10833.0,0.0,234.0,360.0,1.0,Semiurban,0.0,Has Credit History,10833.0,234000.0,21.60066463583495
LP002543,Male,Yes,2,Graduate,No,8333.0,0.0,246.0,360.0,1.0,Semiurban,2.0,Has Credit History,8333.0,246000.0,29.52118084723389
LP002544,Male,Yes,1,Not Graduate,No,1958.0,2436.0,131.0,360.0,1.0,Rural,1.0,Has Credit History,4394.0,131000.0,29.813381884387802
LP002545,Male,No,2,Graduate,No,3547.0,0.0,80.0,360.0,0.0,Rural,2.0,No Credit History,3547.0,80000.0,22.554271215111363
LP002547,Male,Yes,1,Graduate,No,18333.0,0.0,500.0,360.0,1.0,Urban,1.0,Has Credit History,18333.0,500000.0,27.27322314951181
LP002555,Male,Yes,2,Graduate,Yes,4583.0,2083.0,160.0,360.0,1.0,Semiurban,2.0,Has Credit History,6666.0,160000.0,24.002400240024002
LP002556,Male,No,0,Graduate,No,2435.0,0.0,75.0,360.0,1.0,Urban,0.0,Has Credit History,2435.0,75000.0,30.80082135523614
LP002560,Male,No,0,Not Graduate,No,2699.0,2785.0,96.0,360.0,,Semiurban,0.0,Unknown/Not on File,5484.0,96000.0,17.505470459518598
LP002562,Male,Yes,1,Not Graduate,No,5333.0,1131.0,186.0,360.0,,Urban,1.0,Unknown/Not on File,6464.0,186000.0,28.774752475247524
LP002571,Male,No,0,Not Graduate,No,3691.0,0.0,110.0,360.0,1.0,Rural,0.0,Has Credit History,3691.0,110000.0,29.802221620157137
LP002582,Female,No,0,Not Graduate,Yes,17263.0,0.0,225.0,360.0,1.0,Semiurban,0.0,Has Credit History,17263.0,225000.0,13.033655795632278
LP002585,Male,Yes,0,Graduate,No,3597.0,2157.0,119.0,360.0,0.0,Rural,0.0,No Credit History,5754.0,119000.0,20.68126520681265
LP002586,Female,Yes,1,Graduate,No,3326.0,913.0,105.0,84.0,1.0,Semiurban,1.0,Has Credit History,4239.0,105000.0,24.769992922859164
LP002587,Male,Yes,0,Not Graduate,No,2600.0,1700.0,107.0,360.0,1.0,Rural,0.0,Has Credit History,4300.0,107000.0,24.88372093023256
LP002588,Male,Yes,0,Graduate,No,4625.0,2857.0,111.0,12.0,,Urban,0.0,Unknown/Not on File,7482.0,111000.0,14.83560545308741
LP002600,Male,Yes,1,Graduate,Yes,2895.0,0.0,95.0,360.0,1.0,Semiurban,1.0,Has Credit History,2895.0,95000.0,32.81519861830743
LP002602,Male,No,0,Graduate,No,6283.0,4416.0,209.0,360.0,0.0,Rural,0.0,No Credit History,10699.0,209000.0,19.534535937938124
LP002603,Female,No,0,Graduate,No,645.0,3683.0,113.0,480.0,1.0,Rural,0.0,Has Credit History,4328.0,113000.0,26.109057301293902
LP002606,Female,No,0,Graduate,No,3159.0,0.0,100.0,360.0,1.0,Semiurban,0.0,Has Credit History,3159.0,100000.0,31.655587211142766
LP002615,Male,Yes,2,Graduate,No,4865.0,5624.0,208.0,360.0,1.0,Semiurban,2.0,Has Credit History,10489.0,208000.0,19.83029840785585
LP002618,Male,Yes,1,Not Graduate,No,4050.0,5302.0,138.0,360.0,,Rural,1.0,Unknown/Not on File,9352.0,138000.0,14.756201881950386
LP002619,Male,Yes,0,Not Graduate,No,3814.0,1483.0,124.0,300.0,1.0,Semiurban,0.0,Has Credit History,5297.0,124000.0,23.4094770624882
LP002622,Male,Yes,2,Graduate,No,3510.0,4416.0,243.0,360.0,1.0,Rural,2.0,Has Credit History,7926.0,243000.0,30.658591975775927
LP002624,Male,Yes,0,Graduate,No,20833.0,6667.0,480.0,360.0,,Urban,0.0,Unknown/Not on File,27500.0,480000.0,17.454545454545453
LP002625,Male,No,0,Graduate,No,3583.0,0.0,96.0,360.0,1.0,Urban,0.0,Has Credit History,3583.0,96000.0,26.793190064192018
LP002626,Male,Yes,0,Graduate,Yes,2479.0,3013.0,188.0,360.0,1.0,Urban,0.0,Has Credit History,5492.0,188000.0,34.23160961398398
LP002634,Female,No,1,Graduate,No,13262.0,0.0,40.0,360.0,1.0,Urban,1.0,Has Credit History,13262.0,40000.0,3.0161363293620873
LP002637,Male,No,0,Not Graduate,No,3598.0,1287.0,100.0,360.0,1.0,Rural,0.0,Has Credit History,4885.0,100000.0,20.470829068577277
LP002640,Male,Yes,1,Graduate,No,6065.0,2004.0,250.0,360.0,1.0,Semiurban,1.0,Has Credit History,8069.0,250000.0,30.982773577890693
LP002643,Male,Yes,2,Graduate,No,3283.0,2035.0,148.0,360.0,1.0,Urban,2.0,Has Credit History,5318.0,148000.0,27.830011282437006
LP002648,Male,Yes,0,Graduate,No,2130.0,6666.0,70.0,180.0,1.0,Semiurban,0.0,Has Credit History,8796.0,70000.0,7.958162801273306
LP002652,Male,No,0,Graduate,No,5815.0,3666.0,311.0,360.0,1.0,Rural,0.0,Has Credit History,9481.0,311000.0,32.80244699926168
LP002659,Male,Yes,3+,Graduate,No,3466.0,3428.0,150.0,360.0,1.0,Rural,3.0,Has Credit History,6894.0,150000.0,21.75805047867711
LP002670,Female,Yes,2,Graduate,No,2031.0,1632.0,113.0,480.0,1.0,Semiurban,2.0,Has Credit History,3663.0,113000.0,30.84903084903085
LP002682,Male,Yes,0,Not Graduate,No,3074.0,1800.0,123.0,360.0,0.0,Semiurban,0.0,No Credit History,4874.0,123000.0,25.235945835043086
LP002683,Male,No,0,Graduate,No,4683.0,1915.0,185.0,360.0,1.0,Semiurban,0.0,Has Credit History,6598.0,185000.0,28.03879963625341
LP002684,Female,No,0,Not Graduate,No,3400.0,0.0,95.0,360.0,1.0,Rural,0.0,Has Credit History,3400.0,95000.0,27.941176470588236
LP002689,Male,Yes,2,Not Graduate,No,2192.0,1742.0,45.0,360.0,1.0,Semiurban,2.0,Has Credit History,3934.0,45000.0,11.438739196746313
LP002690,Male,No,0,Graduate,No,2500.0,0.0,55.0,360.0,1.0,Semiurban,0.0,Has Credit History,2500.0,55000.0,22.0
LP002692,Male,Yes,3+,Graduate,Yes,5677.0,1424.0,100.0,360.0,1.0,Rural,3.0,Has Credit History,7101.0,100000.0,14.08252358822701
LP002693,Male,Yes,2,Graduate,Yes,7948.0,7166.0,480.0,360.0,1.0,Rural,2.0,Has Credit History,15114.0,480000.0,31.758634378721716
LP002697,Male,No,0,Graduate,No,4680.0,2087.0,126.0,360.0,1.0,Semiurban,0.0,Has Credit History,6767.0,126000.0,18.619772425003696
LP002699,Male,Yes,2,Graduate,Yes,17500.0,0.0,400.0,360.0,1.0,Rural,2.0,Has Credit History,17500.0,400000.0,22.857142857142858
LP002705,Male,Yes,0,Graduate,No,3775.0,0.0,110.0,360.0,1.0,Semiurban,0.0,Has Credit History,3775.0,110000.0,29.13907284768212
LP002706,Male,Yes,1,Not Graduate,No,5285.0,1430.0,161.0,360.0,0.0,Semiurban,1.0,No Credit History,6715.0,161000.0,23.976172747580044
LP002714,Male,No,1,Not Graduate,No,2679.0,1302.0,94.0,360.0,1.0,Semiurban,1.0,Has Credit History,3981.0,94000.0,23.61215774930922
LP002716,Male,No,0,Not Graduate,No,6783.0,0.0,130.0,360.0,1.0,Semiurban,0.0,Has Credit History,6783.0,130000.0,19.165560961226596
LP002717,Male,Yes,0,Graduate,No,1025.0,5500.0,216.0,360.0,,Rural,0.0,Unknown/Not on File,6525.0,216000.0,33.10344827586207
LP002720,Male,Yes,3+,Graduate,No,4281.0,0.0,100.0,360.0,1.0,Urban,3.0,Has Credit History,4281.0,100000.0,23.3590282644242
LP002723,Male,No,2,Graduate,No,3588.0,0.0,110.0,360.0,0.0,Rural,2.0,No Credit History,3588.0,110000.0,30.657748049052397
LP002729,Male,No,1,Graduate,No,11250.0,0.0,196.0,360.0,,Semiurban,1.0,Unknown/Not on File,11250.0,196000.0,17.42222222222222
LP002731,Female,No,0,Not Graduate,Yes,18165.0,0.0,125.0,360.0,1.0,Urban,0.0,Has Credit History,18165.0,125000.0,6.881365262868153
LP002732,Male,No,0,Not Graduate,No,2550.0,2042.0,126.0,360.0,1.0,Rural,0.0,Has Credit History,4592.0,126000.0,27.4390243902439
LP002734,Male,Yes,0,Graduate,No,6133.0,3906.0,324.0,360.0,1.0,Urban,0.0,Has Credit History,10039.0,324000.0,32.27413088953083
LP002738,Male,No,2,Graduate,No,3617.0,0.0,107.0,360.0,1.0,Semiurban,2.0,Has Credit History,3617.0,107000.0,29.58252695604092
LP002739,Male,Yes,0,Not Graduate,No,2917.0,536.0,66.0,360.0,1.0,Rural,0.0,Has Credit History,3453.0,66000.0,19.113814074717638
LP002740,Male,Yes,3+,Graduate,No,6417.0,0.0,157.0,180.0,1.0,Rural,3.0,Has Credit History,6417.0,157000.0,24.46626149290946
LP002741,Female,Yes,1,Graduate,No,4608.0,2845.0,140.0,180.0,1.0,Semiurban,1.0,Has Credit History,7453.0,140000.0,18.784382128002147
LP002743,Female,No,0,Graduate,No,2138.0,0.0,99.0,360.0,0.0,Semiurban,0.0,No Credit History,2138.0,99000.0,46.30495790458372
