Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Dependents_numeric,Credit_History_Status,TotalIncome,LoanAmount_Actual,Loan_to_Income_Ratio,Score_CreditHistory,Score_LoanToIncome,Score_Employment,Score_Stability,Approval_Likelihood_Score,Likelihood_Band
LP001800,Male,Yes,1,Not Graduate,No,2510.0,1983.0,140.0,180.0,1.0,Urban,1.0,Has Credit History,4493.0,140000.0,31.159581571333185,40,10,10,12,75.8,High
LP001806,Male,No,0,Graduate,No,2965.0,5701.0,155.0,60.0,1.0,Urban,0.0,Has Credit History,8666.0,155000.0,17.88599123009462,40,25,10,15,94.7,High
LP001807,Male,Yes,2,Graduate,Yes,6250.0,1300.0,108.0,360.0,1.0,Rural,2.0,Has Credit History,7550.0,108000.0,14.304635761589404,40,25,6,17,92.6,High
LP001811,Male,Yes,0,Not Graduate,No,3406.0,4417.0,123.0,360.0,1.0,Semiurban,0.0,Has Credit History,7823.0,123000.0,15.722868464783332,40,25,10,17,96.8,High
LP001813,Male,No,0,Graduate,Yes,6050.0,4333.0,120.0,180.0,1.0,Urban,0.0,Has Credit History,10383.0,120000.0,11.557353366079168,40,25,6,15,90.5,High
LP001814,Male,Yes,2,Graduate,No,9703.0,0.0,112.0,360.0,1.0,Urban,2.0,Has Credit History,9703.0,112000.0,11.542821807688345,40,25,10,17,96.8,High
LP001819,Male,Yes,1,Not Graduate,No,6608.0,0.0,137.0,180.0,1.0,Urban,1.0,Has Credit History,6608.0,137000.0,20.732445520581113,40,18,10,12,84.2,High
LP001824,Male,Yes,1,Graduate,No,2882.0,1843.0,123.0,480.0,1.0,Semiurban,1.0,Has Credit History,4725.0,123000.0,26.03174603174603,40,10,10,17,81.1,High
LP001825,Male,Yes,0,Graduate,No,1809.0,1868.0,90.0,360.0,1.0,Urban,0.0,Has Credit History,3677.0,90000.0,24.476475387544195,40,18,10,20,92.6,High
LP001835,Male,Yes,0,Not Graduate,No,1668.0,3890.0,201.0,360.0,0.0,Semiurban,0.0,No Credit History,5558.0,201000.0,36.1640878013674,8,3,10,17,40.0,Low
LP001836,Female,No,2,Graduate,No,3427.0,0.0,138.0,360.0,1.0,Urban,2.0,Has Credit History,3427.0,138000.0,40.26845637583892,40,3,10,14,70.5,High
LP001841,Male,No,0,Not Graduate,Yes,2583.0,2167.0,104.0,360.0,1.0,Rural,0.0,Has Credit History,4750.0,104000.0,21.894736842105264,40,18,6,14,82.1,High
LP001843,Male,Yes,1,Not Graduate,No,2661.0,7101.0,279.0,180.0,1.0,Semiurban,1.0,Has Credit History,9762.0,279000.0,28.58020897357099,40,10,10,12,75.8,High
LP001844,Male,No,0,Graduate,Yes,16250.0,0.0,192.0,360.0,0.0,Urban,0.0,No Credit History,16250.0,192000.0,11.815384615384616,8,25,6,17,58.9,Medium
LP001846,Female,No,3+,Graduate,No,3083.0,0.0,255.0,360.0,1.0,Rural,3.0,Has Credit History,3083.0,255000.0,82.71164450210834,40,3,10,14,70.5,High
LP001849,Male,No,0,Not Graduate,No,6045.0,0.0,115.0,360.0,0.0,Rural,0.0,No Credit History,6045.0,115000.0,19.02398676592225,8,18,10,14,52.6,Medium
LP001854,Male,Yes,3+,Graduate,No,5250.0,0.0,94.0,360.0,1.0,Urban,3.0,Has Credit History,5250.0,94000.0,17.904761904761905,40,25,10,17,96.8,High
LP001859,Male,Yes,0,Graduate,No,14683.0,2100.0,304.0,360.0,1.0,Rural,0.0,Has Credit History,16783.0,304000.0,18.113567300244295,40,18,10,20,92.6,High
LP001864,Male,Yes,3+,Not Graduate,No,4931.0,0.0,128.0,360.0,,Semiurban,3.0,Unknown/Not on File,4931.0,128000.0,25.958223484080307,20,18,10,14,65.3,Medium
LP001865,Male,Yes,1,Graduate,No,6083.0,4250.0,330.0,360.0,,Urban,1.0,Unknown/Not on File,10333.0,330000.0,31.93651408109939,20,10,10,17,60.0,Medium
LP001868,Male,No,0,Graduate,No,2060.0,2209.0,134.0,360.0,1.0,Semiurban,0.0,Has Credit History,4269.0,134000.0,31.389084094635745,40,10,10,17,81.1,High
LP001870,Female,No,1,Graduate,No,3481.0,0.0,155.0,36.0,1.0,Semiurban,1.0,Has Credit History,3481.0,155000.0,44.52743464521689,40,3,10,12,68.4,Medium
LP001871,Female,No,0,Graduate,No,7200.0,0.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,7200.0,120000.0,16.666666666666668,40,25,10,17,96.8,High
LP001872,Male,No,0,Graduate,Yes,5166.0,0.0,128.0,360.0,1.0,Semiurban,0.0,Has Credit History,5166.0,128000.0,24.77739063104917,40,18,6,17,85.3,High
LP001875,Male,No,0,Graduate,No,4095.0,3447.0,151.0,360.0,1.0,Rural,0.0,Has Credit History,7542.0,151000.0,20.02121453195439,40,18,10,17,89.5,High
LP001877,Male,Yes,2,Graduate,No,4708.0,1387.0,150.0,360.0,1.0,Semiurban,2.0,Has Credit History,6095.0,150000.0,24.61033634126333,40,18,10,17,89.5,High
LP001882,Male,Yes,3+,Graduate,No,4333.0,1811.0,160.0,360.0,0.0,Urban,3.0,No Credit History,6144.0,160000.0,26.041666666666668,8,10,10,17,47.4,Low
LP001883,Female,No,0,Graduate,No,3418.0,0.0,135.0,360.0,1.0,Rural,0.0,Has Credit History,3418.0,135000.0,39.496781743709775,40,3,10,17,73.7,High
LP001884,Female,No,1,Graduate,No,2876.0,1560.0,90.0,360.0,1.0,Urban,1.0,Has Credit History,4436.0,90000.0,20.288548241659154,40,18,10,14,86.3,High
LP001888,Female,No,0,Graduate,No,3237.0,0.0,30.0,360.0,1.0,Urban,0.0,Has Credit History,3237.0,30000.0,9.267840593141798,40,25,10,17,96.8,High
LP001891,Male,Yes,0,Graduate,No,11146.0,0.0,136.0,360.0,1.0,Urban,0.0,Has Credit History,11146.0,136000.0,12.201686703750225,40,25,10,20,100.0,High
LP001892,Male,No,0,Graduate,No,2833.0,1857.0,126.0,360.0,1.0,Rural,0.0,Has Credit History,4690.0,126000.0,26.86567164179105,40,10,10,17,81.1,High
LP001894,Male,Yes,0,Graduate,No,2620.0,2223.0,150.0,360.0,1.0,Semiurban,0.0,Has Credit History,4843.0,150000.0,30.97253768325418,40,10,10,20,84.2,High
LP001896,Male,Yes,2,Graduate,No,3900.0,0.0,90.0,360.0,1.0,Semiurban,2.0,Has Credit History,3900.0,90000.0,23.076923076923077,40,18,10,17,89.5,High
LP001900,Male,Yes,1,Graduate,No,2750.0,1842.0,115.0,360.0,1.0,Semiurban,1.0,Has Credit History,4592.0,115000.0,25.04355400696864,40,18,10,17,89.5,High
LP001903,Male,Yes,0,Graduate,No,3993.0,3274.0,207.0,360.0,1.0,Semiurban,0.0,Has Credit History,7267.0,207000.0,28.48493188385854,40,10,10,20,84.2,High
LP001904,Male,Yes,0,Graduate,No,3103.0,1300.0,80.0,360.0,1.0,Urban,0.0,Has Credit History,4403.0,80000.0,18.169429934135817,40,18,10,20,92.6,High
LP001907,Male,Yes,0,Graduate,No,14583.0,0.0,436.0,360.0,1.0,Semiurban,0.0,Has Credit History,14583.0,436000.0,29.89782623602825,40,10,10,20,84.2,High
LP001908,Female,Yes,0,Not Graduate,No,4100.0,0.0,124.0,360.0,,Rural,0.0,Unknown/Not on File,4100.0,124000.0,30.24390243902439,20,10,10,17,60.0,Medium
LP001910,Male,No,1,Not Graduate,Yes,4053.0,2426.0,158.0,360.0,0.0,Urban,1.0,No Credit History,6479.0,158000.0,24.38647939496836,8,18,6,11,45.3,Low
LP001914,Male,Yes,0,Graduate,No,3927.0,800.0,112.0,360.0,1.0,Semiurban,0.0,Has Credit History,4727.0,112000.0,23.6936746350751,40,18,10,20,92.6,High
LP001915,Male,Yes,2,Graduate,No,2301.0,985.7999878,78.0,180.0,1.0,Urban,2.0,Has Credit History,3286.7999878,78000.0,23.731288879615956,40,18,10,15,87.4,High
LP001917,Female,No,0,Graduate,No,1811.0,1666.0,54.0,360.0,1.0,Urban,0.0,Has Credit History,3477.0,54000.0,15.530629853321829,40,25,10,17,96.8,High
LP001922,Male,Yes,0,Graduate,No,20667.0,0.0,126.0,360.0,1.0,Rural,0.0,Has Credit History,20667.0,126000.0,6.096675860066773,40,25,10,20,100.0,High
LP001924,Male,No,0,Graduate,No,3158.0,3053.0,89.0,360.0,1.0,Rural,0.0,Has Credit History,6211.0,89000.0,14.32941555305104,40,25,10,17,96.8,High
LP001925,Female,No,0,Graduate,Yes,2600.0,1717.0,99.0,300.0,1.0,Semiurban,0.0,Has Credit History,4317.0,99000.0,22.932592077831828,40,18,6,15,83.2,High
LP001926,Male,Yes,0,Graduate,No,3704.0,2000.0,120.0,360.0,1.0,Rural,0.0,Has Credit History,5704.0,120000.0,21.037868162692845,40,18,10,20,92.6,High
LP001931,Female,No,0,Graduate,No,4124.0,0.0,115.0,360.0,1.0,Semiurban,0.0,Has Credit History,4124.0,115000.0,27.885548011639184,40,10,10,17,81.1,High
LP001935,Male,No,0,Graduate,No,9508.0,0.0,187.0,360.0,1.0,Rural,0.0,Has Credit History,9508.0,187000.0,19.667648296171645,40,18,10,17,89.5,High
LP001936,Male,Yes,0,Graduate,No,3075.0,2416.0,139.0,360.0,1.0,Rural,0.0,Has Credit History,5491.0,139000.0,25.314150427973047,40,18,10,20,92.6,High
LP001938,Male,Yes,2,Graduate,No,4400.0,0.0,127.0,360.0,0.0,Semiurban,2.0,No Credit History,4400.0,127000.0,28.863636363636363,8,10,10,17,47.4,Low
LP001940,Male,Yes,2,Graduate,No,3153.0,1560.0,134.0,360.0,1.0,Urban,2.0,Has Credit History,4713.0,134000.0,28.431996605134735,40,10,10,17,81.1,High
LP001945,Female,No,0,Graduate,No,5417.0,0.0,143.0,480.0,0.0,Urban,0.0,No Credit History,5417.0,143000.0,26.398375484585564,8,10,10,17,47.4,Low
LP001947,Male,Yes,0,Graduate,No,2383.0,3334.0,172.0,360.0,1.0,Semiurban,0.0,Has Credit History,5717.0,172000.0,30.085709288088157,40,10,10,20,84.2,High
LP001949,Male,Yes,3+,Graduate,No,4416.0,1250.0,110.0,360.0,1.0,Urban,3.0,Has Credit History,5666.0,110000.0,19.41404871161313,40,18,10,17,89.5,High
LP001953,Male,Yes,1,Graduate,No,6875.0,0.0,200.0,360.0,1.0,Semiurban,1.0,Has Credit History,6875.0,200000.0,29.09090909090909,40,10,10,17,81.1,High
LP001954,Female,Yes,1,Graduate,No,4666.0,0.0,135.0,360.0,1.0,Urban,1.0,Has Credit History,4666.0,135000.0,28.932704672096015,40,10,10,17,81.1,High
LP001955,Female,No,0,Graduate,No,5000.0,2541.0,151.0,480.0,1.0,Rural,0.0,Has Credit History,7541.0,151000.0,20.023869513327146,40,18,10,17,89.5,High
LP001963,Male,Yes,1,Graduate,No,2014.0,2925.0,113.0,360.0,1.0,Urban,1.0,Has Credit History,4939.0,113000.0,22.87912532901397,40,18,10,17,89.5,High
LP001964,Male,Yes,0,Not Graduate,No,1800.0,2934.0,93.0,360.0,0.0,Urban,0.0,No Credit History,4734.0,93000.0,19.64512040557668,8,18,10,17,55.8,Medium
LP001972,Male,Yes,0,Not Graduate,No,2875.0,1750.0,105.0,360.0,1.0,Semiurban,0.0,Has Credit History,4625.0,105000.0,22.7027027027027,40,18,10,17,89.5,High
LP001974,Female,No,0,Graduate,No,5000.0,0.0,132.0,360.0,1.0,Rural,0.0,Has Credit History,5000.0,132000.0,26.4,40,10,10,17,81.1,High
LP001977,Male,Yes,1,Graduate,No,1625.0,1803.0,96.0,360.0,1.0,Urban,1.0,Has Credit History,3428.0,96000.0,28.004667444574096,40,10,10,17,81.1,High
LP001978,Male,No,0,Graduate,No,4000.0,2500.0,140.0,360.0,1.0,Rural,0.0,Has Credit History,6500.0,140000.0,21.53846153846154,40,18,10,17,89.5,High
LP001990,Male,No,0,Not Graduate,No,2000.0,0.0,126.0,360.0,1.0,Urban,0.0,Has Credit History,2000.0,126000.0,63.0,40,3,10,14,70.5,High
LP001993,Female,No,0,Graduate,No,3762.0,1666.0,135.0,360.0,1.0,Rural,0.0,Has Credit History,5428.0,135000.0,24.871039056742816,40,18,10,17,89.5,High
LP001994,Female,No,0,Graduate,No,2400.0,1863.0,104.0,360.0,0.0,Urban,0.0,No Credit History,4263.0,104000.0,24.39596528266479,8,18,10,17,55.8,Medium
LP001996,Male,No,0,Graduate,No,20233.0,0.0,480.0,360.0,1.0,Rural,0.0,Has Credit History,20233.0,480000.0,23.72361982899224,40,18,10,17,89.5,High
LP001998,Male,Yes,2,Not Graduate,No,7667.0,0.0,185.0,360.0,,Rural,2.0,Unknown/Not on File,7667.0,185000.0,24.129385678883526,20,18,10,14,65.3,Medium
LP002002,Female,No,0,Graduate,No,2917.0,0.0,84.0,360.0,1.0,Semiurban,0.0,Has Credit History,2917.0,84000.0,28.79670894754885,40,10,10,17,81.1,High
LP002004,Male,No,0,Not Graduate,No,2927.0,2405.0,111.0,360.0,1.0,Semiurban,0.0,Has Credit History,5332.0,111000.0,20.817704426106527,40,18,10,14,86.3,High
LP002006,Female,No,0,Graduate,No,2507.0,0.0,56.0,360.0,1.0,Rural,0.0,Has Credit History,2507.0,56000.0,22.337455125648184,40,18,10,17,89.5,High
LP002008,Male,Yes,2,Graduate,Yes,5746.0,0.0,144.0,84.0,,Rural,2.0,Unknown/Not on File,5746.0,144000.0,25.06091193873999,20,18,6,15,62.1,Medium
LP002024,Male,Yes,0,Graduate,No,2473.0,1843.0,159.0,360.0,1.0,Rural,0.0,Has Credit History,4316.0,159000.0,36.83966635773864,40,3,10,20,76.8,High
LP002031,Male,Yes,1,Not Graduate,No,3399.0,1640.0,111.0,180.0,1.0,Urban,1.0,Has Credit History,5039.0,111000.0,22.02818019448303,40,18,10,12,84.2,High
LP002035,Male,Yes,2,Graduate,No,3717.0,0.0,120.0,360.0,1.0,Semiurban,2.0,Has Credit History,3717.0,120000.0,32.28410008071025,40,10,10,17,81.1,High
LP002036,Male,Yes,0,Graduate,No,2058.0,2134.0,88.0,360.0,,Urban,0.0,Unknown/Not on File,4192.0,88000.0,20.99236641221374,20,18,10,20,71.6,High
LP002043,Female,No,1,Graduate,No,3541.0,0.0,112.0,360.0,,Semiurban,1.0,Unknown/Not on File,3541.0,112000.0,31.62948319683705,20,10,10,14,56.8,Medium
LP002050,Male,Yes,1,Graduate,Yes,10000.0,0.0,155.0,360.0,1.0,Rural,1.0,Has Credit History,10000.0,155000.0,15.5,40,25,6,17,92.6,High
LP002051,Male,Yes,0,Graduate,No,2400.0,2167.0,115.0,360.0,1.0,Semiurban,0.0,Has Credit History,4567.0,115000.0,25.18064374863149,40,18,10,20,92.6,High
LP002053,Male,Yes,3+,Graduate,No,4342.0,189.0,124.0,360.0,1.0,Semiurban,3.0,Has Credit History,4531.0,124000.0,27.367027146325313,40,10,10,17,81.1,High
LP002054,Male,Yes,2,Not Graduate,No,3601.0,1590.0,126.0,360.0,1.0,Rural,2.0,Has Credit History,5191.0,126000.0,24.272779811211713,40,18,10,14,86.3,High
LP002055,Female,No,0,Graduate,No,3166.0,2985.0,132.0,360.0,,Rural,0.0,Unknown/Not on File,6151.0,132000.0,21.459925215412127,20,18,10,17,68.4,Medium
LP002065,Male,Yes,3+,Graduate,No,15000.0,0.0,300.0,360.0,1.0,Rural,3.0,Has Credit History,15000.0,300000.0,20.0,40,18,10,17,89.5,High
LP002067,Male,Yes,1,Graduate,Yes,8666.0,4983.0,376.0,360.0,0.0,Rural,1.0,No Credit History,13649.0,376000.0,27.547805700051285,8,10,6,17,43.2,Low
LP002068,Male,No,0,Graduate,No,4917.0,0.0,130.0,360.0,0.0,Rural,0.0,No Credit History,4917.0,130000.0,26.438885499288183,8,10,10,17,47.4,Low
LP002082,Male,Yes,0,Graduate,Yes,5818.0,2160.0,184.0,360.0,1.0,Semiurban,0.0,Has Credit History,7978.0,184000.0,23.063424417147154,40,18,6,20,88.4,High
LP002086,Female,Yes,0,Graduate,No,4333.0,2451.0,110.0,360.0,1.0,Urban,0.0,Has Credit History,6784.0,110000.0,16.214622641509433,40,25,10,20,100.0,High
LP002087,Female,No,0,Graduate,No,2500.0,0.0,67.0,360.0,1.0,Urban,0.0,Has Credit History,2500.0,67000.0,26.8,40,10,10,17,81.1,High
LP002097,Male,No,1,Graduate,No,4384.0,1793.0,117.0,360.0,1.0,Urban,1.0,Has Credit History,6177.0,117000.0,18.94123360854784,40,18,10,14,86.3,High
LP002098,Male,No,0,Graduate,No,2935.0,0.0,98.0,360.0,1.0,Semiurban,0.0,Has Credit History,2935.0,98000.0,33.3901192504259,40,10,10,17,81.1,High
LP002100,Male,No,0,Graduate,No,2833.0,0.0,71.0,360.0,1.0,Urban,0.0,Has Credit History,2833.0,71000.0,25.061771973173315,40,18,10,17,89.5,High
LP002101,Male,Yes,0,Graduate,No,63337.0,0.0,490.0,180.0,1.0,Urban,0.0,Has Credit History,63337.0,490000.0,7.736394208756336,40,25,10,18,97.9,High
LP002103,Male,Yes,1,Graduate,Yes,9833.0,1833.0,182.0,180.0,1.0,Urban,1.0,Has Credit History,11666.0,182000.0,15.600891479513114,40,25,6,15,90.5,High
LP002106,Male,Yes,0,Graduate,Yes,5503.0,4490.0,70.0,360.0,1.0,Semiurban,0.0,Has Credit History,9993.0,70000.0,7.004903432402682,40,25,6,20,95.8,High
LP002110,Male,Yes,1,Graduate,No,5250.0,688.0,160.0,360.0,1.0,Rural,1.0,Has Credit History,5938.0,160000.0,26.94509936005389,40,10,10,17,81.1,High
LP002112,Male,Yes,2,Graduate,Yes,2500.0,4600.0,176.0,360.0,1.0,Rural,2.0,Has Credit History,7100.0,176000.0,24.788732394366196,40,18,6,17,85.3,High
LP002113,Female,No,3+,Not Graduate,No,1830.0,0.0,126.0,360.0,0.0,Urban,3.0,No Credit History,1830.0,126000.0,68.85245901639344,8,3,10,11,33.7,Low
LP002114,Female,No,0,Graduate,No,4160.0,0.0,71.0,360.0,1.0,Semiurban,0.0,Has Credit History,4160.0,71000.0,17.067307692307693,40,25,10,17,96.8,High
LP002115,Male,Yes,3+,Not Graduate,No,2647.0,1587.0,173.0,360.0,1.0,Rural,3.0,Has Credit History,4234.0,173000.0,40.85970713273501,40,3,10,14,70.5,High
LP002116,Female,No,0,Graduate,No,2378.0,0.0,46.0,360.0,1.0,Rural,0.0,Has Credit History,2378.0,46000.0,19.343986543313708,40,18,10,17,89.5,High
LP002119,Male,Yes,1,Not Graduate,No,4554.0,1229.0,158.0,360.0,1.0,Urban,1.0,Has Credit History,5783.0,158000.0,27.3214594501124,40,10,10,14,77.9,High
LP002126,Male,Yes,3+,Not Graduate,No,3173.0,0.0,74.0,360.0,1.0,Semiurban,3.0,Has Credit History,3173.0,74000.0,23.321777497636305,40,18,10,14,86.3,High
LP002128,Male,Yes,2,Graduate,No,2583.0,2330.0,125.0,360.0,1.0,Rural,2.0,Has Credit History,4913.0,125000.0,25.4427030327702,40,18,10,17,89.5,High
LP002129,Male,Yes,0,Graduate,No,2499.0,2458.0,160.0,360.0,1.0,Semiurban,0.0,Has Credit History,4957.0,160000.0,32.27758725035304,40,10,10,20,84.2,High
LP002130,Male,Yes,0,Not Graduate,No,3523.0,3230.0,152.0,360.0,0.0,Rural,0.0,No Credit History,6753.0,152000.0,22.50851473419221,8,18,10,17,55.8,Medium
LP002131,Male,Yes,2,Not Graduate,No,3083.0,2168.0,126.0,360.0,1.0,Urban,2.0,Has Credit History,5251.0,126000.0,23.995429442011044,40,18,10,14,86.3,High
LP002137,Male,Yes,0,Graduate,No,6333.0,4583.0,259.0,360.0,,Semiurban,0.0,Unknown/Not on File,10916.0,259000.0,23.72663979479663,20,18,10,20,71.6,High
LP002138,Male,Yes,0,Graduate,No,2625.0,6250.0,187.0,360.0,1.0,Rural,0.0,Has Credit History,8875.0,187000.0,21.070422535211268,40,18,10,20,92.6,High
LP002139,Male,Yes,0,Graduate,No,9083.0,0.0,228.0,360.0,1.0,Semiurban,0.0,Has Credit History,9083.0,228000.0,25.101838599581637,40,18,10,20,92.6,High
LP002140,Male,No,0,Graduate,No,8750.0,4167.0,308.0,360.0,1.0,Rural,0.0,Has Credit History,12917.0,308000.0,23.84454594720136,40,18,10,17,89.5,High
LP002141,Male,Yes,3+,Graduate,No,2666.0,2083.0,95.0,360.0,1.0,Rural,3.0,Has Credit History,4749.0,95000.0,20.00421141292904,40,18,10,17,89.5,High
LP002142,Female,Yes,0,Graduate,Yes,5500.0,0.0,105.0,360.0,0.0,Rural,0.0,No Credit History,5500.0,105000.0,19.09090909090909,8,18,6,20,54.7,Medium
LP002143,Female,Yes,0,Graduate,No,2423.0,505.0,130.0,360.0,1.0,Semiurban,0.0,Has Credit History,2928.0,130000.0,44.39890710382514,40,3,10,20,76.8,High
LP002144,Female,No,0,Graduate,No,3813.0,0.0,116.0,180.0,1.0,Urban,0.0,Has Credit History,3813.0,116000.0,30.42223970626803,40,10,10,15,78.9,High
LP002149,Male,Yes,2,Graduate,No,8333.0,3167.0,165.0,360.0,1.0,Rural,2.0,Has Credit History,11500.0,165000.0,14.347826086956522,40,25,10,17,96.8,High
LP002151,Male,Yes,1,Graduate,No,3875.0,0.0,67.0,360.0,1.0,Urban,1.0,Has Credit History,3875.0,67000.0,17.29032258064516,40,25,10,17,96.8,High
LP002158,Male,Yes,0,Not Graduate,No,3000.0,1666.0,100.0,480.0,0.0,Urban,0.0,No Credit History,4666.0,100000.0,21.43163309044149,8,18,10,17,55.8,Medium
LP002160,Male,Yes,3+,Graduate,No,5167.0,3167.0,200.0,360.0,1.0,Semiurban,3.0,Has Credit History,8334.0,200000.0,23.99808015358771,40,18,10,17,89.5,High
LP002161,Female,No,1,Graduate,No,4723.0,0.0,81.0,360.0,1.0,Semiurban,1.0,Has Credit History,4723.0,81000.0,17.150116451408003,40,25,10,14,93.7,High
LP002170,Male,Yes,2,Graduate,No,5000.0,3667.0,236.0,360.0,1.0,Semiurban,2.0,Has Credit History,8667.0,236000.0,27.229721933771778,40,10,10,17,81.1,High
LP002175,Male,Yes,0,Graduate,No,4750.0,2333.0,130.0,360.0,1.0,Urban,0.0,Has Credit History,7083.0,130000.0,18.35380488493576,40,18,10,20,92.6,High
LP002178,Male,Yes,0,Graduate,No,3013.0,3033.0,95.0,300.0,,Urban,0.0,Unknown/Not on File,6046.0,95000.0,15.7128680119087,20,25,10,18,76.8,High
LP002180,Male,No,0,Graduate,Yes,6822.0,0.0,141.0,360.0,1.0,Rural,0.0,Has Credit History,6822.0,141000.0,20.668425681618295,40,18,6,17,85.3,High
LP002181,Male,No,0,Not Graduate,No,6216.0,0.0,133.0,360.0,1.0,Rural,0.0,Has Credit History,6216.0,133000.0,21.3963963963964,40,18,10,14,86.3,High
LP002187,Male,No,0,Graduate,No,2500.0,0.0,96.0,480.0,1.0,Semiurban,0.0,Has Credit History,2500.0,96000.0,38.4,40,3,10,17,73.7,High
LP002188,Male,No,0,Graduate,No,5124.0,0.0,124.0,360.0,0.0,Rural,0.0,No Credit History,5124.0,124000.0,24.19984387197502,8,18,10,17,55.8,Medium
LP002190,Male,Yes,1,Graduate,No,6325.0,0.0,175.0,360.0,1.0,Semiurban,1.0,Has Credit History,6325.0,175000.0,27.66798418972332,40,10,10,17,81.1,High
LP002191,Male,Yes,0,Graduate,No,19730.0,5266.0,570.0,360.0,1.0,Rural,0.0,Has Credit History,24996.0,570000.0,22.8036485837734,40,18,10,20,92.6,High
LP002194,Female,No,0,Graduate,Yes,15759.0,0.0,55.0,360.0,1.0,Semiurban,0.0,Has Credit History,15759.0,55000.0,3.490069166825306,40,25,6,17,92.6,High
LP002197,Male,Yes,2,Graduate,No,5185.0,0.0,155.0,360.0,1.0,Semiurban,2.0,Has Credit History,5185.0,155000.0,29.89392478302797,40,10,10,17,81.1,High
LP002201,Male,Yes,2,Graduate,Yes,9323.0,7873.0,380.0,300.0,1.0,Rural,2.0,Has Credit History,17196.0,380000.0,22.09816236334031,40,18,6,15,83.2,High
LP002205,Male,No,1,Graduate,No,3062.0,1987.0,111.0,180.0,0.0,Urban,1.0,No Credit History,5049.0,111000.0,21.984551396316103,8,18,10,12,50.5,Medium
LP002209,Female,No,0,Graduate,No,2764.0,1459.0,110.0,360.0,1.0,Urban,0.0,Has Credit History,4223.0,110000.0,26.04783329386692,40,10,10,17,81.1,High
LP002211,Male,Yes,0,Graduate,No,4817.0,923.0,120.0,180.0,1.0,Urban,0.0,Has Credit History,5740.0,120000.0,20.905923344947738,40,18,10,18,90.5,High
LP002219,Male,Yes,3+,Graduate,No,8750.0,4996.0,130.0,360.0,1.0,Rural,3.0,Has Credit History,13746.0,130000.0,9.457296668121636,40,25,10,17,96.8,High
LP002223,Male,Yes,0,Graduate,No,4310.0,0.0,130.0,360.0,,Semiurban,0.0,Unknown/Not on File,4310.0,130000.0,30.16241299303944,20,10,10,20,63.2,Medium
LP002224,Male,No,0,Graduate,No,3069.0,0.0,71.0,480.0,1.0,Urban,0.0,Has Credit History,3069.0,71000.0,23.134571521668295,40,18,10,17,89.5,High
LP002225,Male,Yes,2,Graduate,No,5391.0,0.0,130.0,360.0,1.0,Urban,2.0,Has Credit History,5391.0,130000.0,24.114264514932295,40,18,10,17,89.5,High
LP002226,Male,Yes,0,Graduate,No,3333.0,2500.0,128.0,360.0,1.0,Semiurban,0.0,Has Credit History,5833.0,128000.0,21.944111092062403,40,18,10,20,92.6,High
LP002229,Male,No,0,Graduate,No,5941.0,4232.0,296.0,360.0,1.0,Semiurban,0.0,Has Credit History,10173.0,296000.0,29.096628329892855,40,10,10,17,81.1,High
LP002231,Female,No,0,Graduate,No,6000.0,0.0,156.0,360.0,1.0,Urban,0.0,Has Credit History,6000.0,156000.0,26.0,40,18,10,17,89.5,High
LP002234,Male,No,0,Graduate,Yes,7167.0,0.0,128.0,360.0,1.0,Urban,0.0,Has Credit History,7167.0,128000.0,17.859634435607646,40,25,6,17,92.6,High
LP002236,Male,Yes,2,Graduate,No,4566.0,0.0,100.0,360.0,1.0,Urban,2.0,Has Credit History,4566.0,100000.0,21.901007446342533,40,18,10,17,89.5,High
LP002237,Male,No,1,Graduate,No,3667.0,0.0,113.0,180.0,1.0,Urban,1.0,Has Credit History,3667.0,113000.0,30.815380419961823,40,10,10,12,75.8,High
LP002239,Male,No,0,Not Graduate,No,2346.0,1600.0,132.0,360.0,1.0,Semiurban,0.0,Has Credit History,3946.0,132000.0,33.45159655347187,40,10,10,14,77.9,High
LP002243,Male,Yes,0,Not Graduate,No,3010.0,3136.0,126.0,360.0,0.0,Urban,0.0,No Credit History,6146.0,126000.0,20.50113895216401,8,18,10,17,55.8,Medium
LP002244,Male,Yes,0,Graduate,No,2333.0,2417.0,136.0,360.0,1.0,Urban,0.0,Has Credit History,4750.0,136000.0,28.63157894736842,40,10,10,20,84.2,High
LP002250,Male,Yes,0,Graduate,No,5488.0,0.0,125.0,360.0,1.0,Rural,0.0,Has Credit History,5488.0,125000.0,22.776967930029155,40,18,10,20,92.6,High
LP002255,Male,No,3+,Graduate,No,9167.0,0.0,185.0,360.0,1.0,Rural,3.0,Has Credit History,9167.0,185000.0,20.18108432420639,40,18,10,14,86.3,High
LP002262,Male,Yes,3+,Graduate,No,9504.0,0.0,275.0,360.0,1.0,Rural,3.0,Has Credit History,9504.0,275000.0,28.935185185185187,40,10,10,17,81.1,High
LP002263,Male,Yes,0,Graduate,No,2583.0,2115.0,120.0,360.0,,Urban,0.0,Unknown/Not on File,4698.0,120000.0,25.54278416347382,20,18,10,20,71.6,High
LP002265,Male,Yes,2,Not Graduate,No,1993.0,1625.0,113.0,180.0,1.0,Semiurban,2.0,Has Credit History,3618.0,113000.0,31.232725262576007,40,10,10,12,75.8,High
